ID,LegacySlotIndex,TriggerType,Charges,CoolDownMSec,CategoryCoolDownMSec,SpellCategoryID,SpellID,ChrSpecializationID,PlayerConditionID,ParentItemID
97619,0,0,-1,-1,-1,0,483,0,0,4199
97620,0,0,-10,300000,120000,1153,18805,0,0,4381
97621,0,0,-5,5000,-1,0,65,0,0,3507
97622,0,0,-1,-1,-1,0,483,0,0,3682
97623,0,0,-1,0,1000,11,1127,0,0,4544
97624,0,0,-1,-1,-1,0,483,0,0,4354
97625,0,0,-1,0,60000,24,4054,0,0,4358
97626,0,0,-1,-1,-1,0,483,0,0,3395
97627,0,0,-1,-1,-1,0,483,0,0,4293
97628,0,0,-1,-1,-1,0,483,0,0,4294
97629,0,0,-1,-1,-1,0,483,0,0,4295
97630,0,0,-1,0,1000,11,5006,0,0,3663
97631,0,0,-1,0,1000,11,5006,0,0,3664
97633,0,0,0,3600000,0,0,4079,0,0,4397
97634,0,0,-1,1000,-1,0,4075,0,0,4398
97635,0,0,-1,-1,-1,0,483,0,0,4347
97636,0,0,-1,-1,-1,0,483,0,0,2554
97637,0,2,0,-1,-1,0,3742,0,0,3278
97638,0,0,-1,-1,-1,0,483,0,0,4212
97639,0,0,-1,-1,-1,0,483,0,0,3116
97640,0,0,-1,-1,-1,0,483,0,0,4348
97641,0,0,-1,-1,-1,0,483,0,0,4350
97642,0,0,-1,-1,-1,0,483,0,0,4152
97643,0,0,-1,-1,-1,0,483,0,0,4153
97646,0,0,-1,-1,-1,0,0,0,0,2761
97647,0,0,-1,-1,-1,0,898,0,0,2762
97648,0,0,-1,-1,-1,0,483,0,0,4154
97649,0,0,-1,-1,-1,0,483,0,0,4155
97650,0,0,-1,-1,-1,0,483,0,0,4156
97651,0,0,-1,0,1000,11,434,0,0,4605
97652,0,0,-1,0,1000,11,435,0,0,4606
97653,0,0,-1,0,1000,11,1127,0,0,4607
97654,0,0,-3,600000,60000,24,9515,0,0,3456
97655,0,0,-1,-1,-1,0,483,0,0,3609
97656,0,0,-1,1000,0,0,3595,0,0,3829
97657,0,0,-1,-1,-1,0,483,0,0,3830
97658,0,0,-1,0,1000,11,5007,0,0,3728
97659,0,0,-1,0,1000,11,5007,0,0,3729
97660,0,0,-1,-1,-1,0,483,0,0,4207
97661,0,0,-1,-1,-1,0,483,0,0,4208
97662,0,0,-1,-1,-1,0,483,0,0,4209
97663,1,0,-1,0,120000,100,10052,0,0,5513
97664,1,0,-1,0,120000,100,5405,0,0,5514
97665,0,0,-1,0,0,0,483,0,0,4172
97666,0,0,-1,-1,-1,0,483,0,0,3396
97667,0,0,-5,900000,0,0,4077,0,0,4386
97668,0,0,-1,-1,-1,0,483,0,0,3610
97669,0,0,-1,-1,-1,0,483,0,0,4215
97670,0,0,-1,0,1000,59,6114,0,0,5342
97671,0,0,-1,-1,-1,0,483,0,0,4417
97672,0,0,-1,0,1000,11,1129,0,0,4418
97673,0,0,-1,1000,-1,0,8098,0,0,4419
97674,0,0,-1,300000,-1,0,1008,0,0,4420
97675,0,0,-1,-1,1000,11,2639,0,0,3448
97676,0,0,-1,0,3000,79,3220,0,0,3389
97677,0,0,-1,0,3000,79,3160,0,0,3390
97678,0,0,-1,1000,-1,0,8095,0,0,4421
97679,0,0,-1,-1,-1,0,483,0,0,4210
97680,0,0,-1,0,60000,24,4066,0,0,4374
97681,0,0,-5,900000,0,0,4057,0,0,4376
97682,0,0,-1,0,0,0,483,0,0,4173
97683,0,0,-1,1000,-1,0,2831,0,0,2304
97684,0,0,-1,0,60000,24,4074,0,0,4384
97685,0,0,-1,-1,-1,0,4239,0,0,4529
97686,0,0,-1,0,60000,24,4062,0,0,4378
97687,0,0,-1,-1,-1,0,483,0,0,3735
97688,0,0,-1,-1,-1,0,483,0,0,3736
97689,0,0,-1,-1,-1,0,483,0,0,3737
97690,0,0,-1,-1,-1,0,483,0,0,4164
97691,0,0,-1,0,3000,79,6512,0,0,3828
97692,0,0,-1,0,60000,24,4069,0,0,4394
97693,0,0,-1,0,0,0,483,0,0,4180
97694,0,0,-1,-1,-1,0,483,0,0,3680
97695,0,0,-1,-1,-1,0,483,0,0,3681
97696,0,0,-1,-1,-1,0,4977,0,0,4760
97697,1,1,0,-1,-1,0,4977,0,0,4760
97698,0,0,-8,0,60000,24,4067,0,0,4403
97699,0,0,-1,0,0,0,483,0,0,4181
97700,0,0,-1,0,60000,79,26677,0,0,3386
97701,0,0,-1,0,3000,79,3219,0,0,3382
97702,0,0,-1,0,60000,24,4061,0,0,4365
97703,0,0,-1,-1,-1,0,483,0,0,4609
97704,0,0,-1,-1,-1,0,483,0,0,4206
97705,0,0,-1,0,1000,11,434,0,0,4537
97706,0,0,-1,0,1000,11,435,0,0,4538
97707,0,0,-1,0,1000,11,1127,0,0,4539
97708,0,0,-1,0,1000,11,433,0,0,4540
97710,1,2,0,-1,-1,0,13439,0,0,3854
97711,0,1,0,-1,-1,0,14565,0,0,3566
97712,0,0,-1,0,3000,79,3593,0,0,3825
97713,0,0,-1,0,3000,79,3223,0,0,3826
97714,0,0,-10,30000,0,0,7669,0,0,3251
97715,0,0,-1,0,1000,11,433,0,0,4536
97716,0,0,-1,-1,-1,0,483,0,0,4200
97717,0,0,-1,-1,-1,0,483,0,0,4201
97718,0,0,-1,0,1000,11,435,0,0,4542
97719,0,0,-1,-1,-1,0,483,0,0,4213
97722,0,0,-1,0,60000,24,4100,0,0,4395
97723,0,0,0,300000,60000,94,4073,0,0,4396
97724,0,0,-1,0,60000,24,4064,0,0,4360
97725,0,0,-1,-1,-1,0,3407,0,0,3745
97726,0,0,-1,1000,-1,0,2832,0,0,2313
97728,0,0,-1,-1,-1,0,483,0,0,2555
97729,0,0,-1,0,0,0,483,0,0,4182
97730,0,0,0,1000,-1,0,3678,0,0,4027
97731,0,0,-1,-1,-1,0,483,0,0,4292
97733,0,0,-1,-1,-1,0,483,0,0,4228
97734,0,0,-1,-1,-1,0,483,0,0,4229
97735,0,0,0,120000,0,0,3607,0,0,3912
97736,0,0,-1,-1,-1,0,483,0,0,2556
97739,0,0,-1,-1,-1,0,483,0,0,7613
97740,0,0,-1,0,0,0,483,0,0,5715
97741,0,0,-1,0,-1,0,5761,0,0,5237
97742,0,0,-1,-1,-1,0,483,0,0,5973
97743,0,0,-1,0,0,0,483,0,0,5711
97744,0,0,-1,0,1000,11,5004,0,0,5472
97745,0,0,-1,-1,-1,0,4976,0,0,5185
97746,0,0,-1,0,0,0,0,0,0,5406
97747,0,0,-1,0,0,0,0,0,0,5407
97748,0,0,-1,-1,-1,0,611,0,0,5678
97749,0,0,-1,-1,-1,0,483,0,0,5679
97750,0,0,-1,-1,3000,330,55884,0,0,5872
97751,0,0,-1,-1,3000,330,55884,0,0,5873
97752,0,0,-1,-1,3000,330,55884,0,0,5874
97753,0,0,-1,-1,3000,330,55884,0,0,5875
97754,0,0,-1,0,1000,11,7737,0,0,6299
97755,0,0,-1,1000,-1,0,6650,0,0,5654
97756,0,0,-1,-1,3000,330,55884,0,0,5655
97757,0,0,-1,-1,-1,0,483,0,0,5577
97758,0,0,-1,-1,-1,0,483,0,0,5578
97759,0,0,0,-1,-1,0,6249,0,0,5396
97760,0,0,-1,-1,-1,0,6250,0,0,5397
97761,0,0,-1,0,1000,59,5909,0,0,5265
97762,0,0,-1,-1,-1,0,483,0,0,6132
97763,0,0,-1,-1,-1,0,483,0,0,5786
97764,0,0,-1,0,60000,4,6724,0,0,5816
97765,0,0,-1,-1,-1,0,483,0,0,5666
97766,0,0,-1,-1,-1,0,483,0,0,5667
97767,0,0,-1,-1,3000,330,55884,0,0,5668
97769,0,0,0,-1,-1,0,3366,0,0,6893
97770,0,0,-1,-1,-1,0,8616,0,0,6897
97773,2,0,0,1800000,0,0,18956,0,0,6898
97775,0,0,-1,-1,-1,0,483,0,0,5727
97776,0,1,0,0,0,0,5718,0,0,5230
97777,1,0,-1,0,0,100,5720,0,0,5230
97778,0,1,0,0,0,0,5719,0,0,5231
97779,1,0,-1,0,0,100,5723,0,0,5231
97780,0,0,-1,-1,-1,0,3366,0,0,6210
97781,0,0,-1,-1,-1,0,483,0,0,6211
97782,0,0,-1,1000,-1,0,7407,0,0,6213
97783,0,0,-1,-1,-1,0,483,0,0,5719
97784,0,0,-1,-1,-1,0,483,0,0,5729
97785,0,0,-1,-1,-1,0,483,0,0,5730
97786,0,0,-1,-1,-1,0,483,0,0,5724
97787,0,0,-1,-1,-1,0,483,0,0,5725
97788,0,0,-1,-1,-1,0,483,0,0,5726
97789,0,0,-1,0,1000,11,5006,0,0,5527
97790,0,0,-1,-1,-1,0,483,0,0,5528
97791,0,0,-1,0,1000,11,433,0,0,5057
97792,0,0,-1,-1,-1,0,6902,0,0,5878
97793,0,0,-1,1000,0,0,5140,0,0,5021
97794,0,0,-1,-1,-1,0,3366,0,0,6208
97795,0,0,-1,-1,-1,0,483,0,0,5083
97796,0,0,-1,-1,-1,0,3366,0,0,6209
97797,0,2,0,-1,-1,0,18197,0,0,5426
97798,0,0,-1,0,60000,24,5134,0,0,4852
97799,0,0,-1,-1,-1,0,4977,0,0,5415
97800,0,0,-1,-1,-1,0,4978,0,0,5416
97801,0,0,-1,0,1000,150,1159,0,0,2581
97802,0,0,-1,-1,-1,0,483,0,0,3683
97803,0,0,-1,0,1000,11,1129,0,0,3927
97804,0,0,-5,0,60000,24,4060,0,0,4388
97805,0,0,0,-1,-1,0,8001,0,0,6145
97806,0,0,-1,-1,-1,0,483,0,0,5789
97807,0,0,-1,-1,-1,0,483,0,0,6330
97808,0,2,0,-1,-1,0,13490,0,0,6331
97809,0,0,-1,-1,-1,0,483,0,0,5685
97810,0,0,-1,0,0,0,483,0,0,5709
97811,0,0,-1,0,0,0,483,0,0,5710
97812,0,0,3,300000,0,0,14134,0,0,5613
97813,0,0,-1,-1,-1,0,483,0,0,6329
97814,0,0,-1,0,1000,11,434,0,0,5066
97815,1,0,-1,-1,-1,0,5206,0,0,5068
97816,0,1,0,0,0,0,6260,0,0,5408
97817,1,0,-1,0,0,100,6262,0,0,5408
97818,0,0,-1,0,60000,4,3169,0,0,3387
97819,0,0,-1,0,3000,79,3222,0,0,3388
97820,0,2,0,-1,-1,0,13491,0,0,2942
97821,0,0,-1,-1,-1,0,483,0,0,5670
97822,0,0,-1,-1,-1,0,483,0,0,5671
97823,0,0,-1,0,0,0,483,0,0,5702
97824,0,2,0,-1,-1,0,18092,0,0,5182
97826,0,0,0,300000,0,0,1139,0,0,5079
97827,0,0,-1,0,1000,11,435,0,0,5526
97828,0,0,-1,0,0,0,5665,0,0,5206
97829,0,0,-1,0,0,0,483,0,0,5703
97830,0,0,-1,1000,0,0,5161,0,0,5052
97831,0,0,-1,0,1000,11,6410,0,0,5473
97832,0,0,-1,0,1000,11,5004,0,0,5474
97833,0,0,-1,-1,-1,0,6527,0,0,5475
97835,0,0,-1,0,0,0,483,0,0,5708
97836,0,0,-1,1000,-1,0,6296,0,0,5421
97837,0,0,0,180000,0,0,7728,0,0,6928
97838,0,0,-5,30000,-1,0,6918,0,0,5880
97839,0,0,-1,0,1000,11,435,0,0,6362
97840,0,0,-1,-1,-1,0,483,0,0,6326
97841,0,0,-1,-1,-1,0,7285,0,0,6074
97842,0,0,-1,0,60000,4,6613,0,0,5633
97843,0,0,-1,-1,-1,0,5666,0,0,5218
97844,0,0,-1,0,0,0,0,0,0,5223
97845,0,0,-1,-1,-1,0,6620,0,0,5638
97846,0,0,-1,-1,-1,0,483,0,0,5640
97847,0,0,-1,0,1000,11,6727,0,0,5823
97848,0,0,-1,-1,-1,0,483,0,0,5641
97849,0,0,-1,0,60000,4,6615,0,0,5634
97850,0,0,-1,0,1000,11,5005,0,0,5525
97851,0,0,-1,0,0,0,483,0,0,5698
97852,0,0,-1,0,0,0,483,0,0,5699
97853,0,0,-1,0,0,0,483,0,0,5700
97854,0,0,-1,0,0,0,483,0,0,5701
97855,0,0,-1,0,1000,11,1127,0,0,6807
97856,0,0,-1,-1,-1,0,483,0,0,4280
97857,0,0,-1,-1,-1,0,483,0,0,4281
97858,0,0,-1,0,0,0,483,0,0,5704
97859,0,0,-1,0,0,0,483,0,0,5705
97860,0,0,-1,0,0,0,483,0,0,5706
97861,0,0,-1,0,0,0,483,0,0,5707
97862,0,0,-1,0,1000,11,5005,0,0,5476
97863,0,0,-1,-1,-1,0,483,0,0,5728
97864,0,1,0,0,0,0,6261,0,0,5409
97865,1,0,-1,0,0,100,6263,0,0,5409
97866,0,0,-1,-1,-1,0,4975,0,0,5411
97867,0,0,-1,-1,-1,0,6529,0,0,4882
97868,0,0,0,10000,-1,0,9095,0,0,7308
97869,0,0,-1,-1,-1,0,483,0,0,6401
97870,0,0,-1,-1,-1,0,483,0,0,6348
97871,0,0,-1,-1,-1,0,483,0,0,5156
97872,0,0,-1,-1,-1,0,5304,0,0,5157
97873,0,0,-1,-1,-1,0,483,0,0,5158
97874,0,2,0,-1,-1,0,20869,0,0,5815
97875,1,0,-1,0,120000,1153,6262,0,0,5512
97876,0,0,-1,-1,-1,0,483,0,0,6376
97877,0,0,-1,-1,-1,0,483,0,0,5677
97878,0,0,-1,0,1000,11,7737,0,0,6303
97879,0,0,0,180000,0,0,8674,0,0,6913
97880,0,0,-1,-1,-1,0,483,0,0,5673
97881,0,0,-1,-1,-1,0,483,0,0,5674
97882,0,0,-1,0,0,0,0,0,0,5227
97883,0,2,-1,0,-1,0,2607,0,0,4985
97884,0,0,-1,0,0,0,483,0,0,5154
97885,0,0,-1,0,0,0,483,0,0,5713
97886,0,0,-1,-1,-1,0,483,0,0,5684
97888,0,0,-1,-1,-1,0,483,0,0,5482
97889,0,0,-1,1000,-1,0,8114,0,0,4424
97891,0,0,-1,0,0,0,483,0,0,5139
97892,0,0,-1,-1,-1,0,6630,0,0,5694
97893,0,0,0,600000,1000,59,1135,0,0,4696
97894,0,0,0,-1,-1,0,6974,0,0,5916
97895,0,0,0,1800000,0,0,14053,0,0,5323
97896,0,0,-1,-1,-1,0,483,0,0,5486
97897,0,0,-1,0,1000,59,5020,0,0,4952
97898,0,0,-1,0,0,0,0,0,0,5228
97899,0,0,-1,0,0,0,0,0,0,5229
97900,0,0,-1,-1,-1,0,483,0,0,5682
97901,0,0,-1,0,1000,11,433,0,0,4604
97902,0,0,-1,-1,-1,0,483,0,0,4284
97903,0,0,-1,-1,-1,0,483,0,0,4285
97904,0,0,0,300000,0,0,5024,0,0,4984
97905,1,0,-1,0,120000,1153,5720,0,0,5509
97906,1,0,-1,0,120000,1153,5723,0,0,5510
97907,0,0,-1,-1,-1,0,6234,0,0,5338
97908,0,0,-1,-1,-1,0,483,0,0,5683
97909,0,0,-1,-1,-1,0,6310,0,0,5456
97911,0,0,-1,-1,-1,0,5107,0,0,5020
97912,0,0,-1,-1,-1,0,5099,0,0,4986
97913,0,0,-1,-1,-1,0,483,0,0,5974
97914,0,0,-1,0,60000,24,8277,0,0,5457
97915,0,0,-1,0,1000,150,3267,0,0,3530
97916,0,0,-1,0,1000,150,3268,0,0,3531
97917,0,0,-1,-1,-1,0,483,0,0,4287
97918,0,0,-1,-1,-1,0,483,0,0,4288
97919,0,0,-1,-1,-1,0,5303,0,0,5144
97920,0,0,-1,1000,-1,0,47004,0,0,5740
97921,0,0,-1,0,120000,1153,2052,0,0,5205
97922,0,0,1,1000,-1,0,6298,0,0,5387
97923,0,0,-1,10000,-1,0,4132,0,0,4479
97924,0,0,-1,-1,-1,0,483,0,0,6390
97925,0,0,-1,-1,-1,0,6627,0,0,5692
97926,0,0,-1,-1,-1,0,6656,0,0,5693
97927,0,0,-1,0,1000,11,433,0,0,4656
97928,0,0,-1,-1,-1,0,483,0,0,6325
97929,0,0,-1,-1,-1,0,483,0,0,5787
97930,0,0,-1,-1,-1,0,483,0,0,4270
97931,0,0,-1,-1,-1,0,483,0,0,5720
97932,0,0,-1,-1,-1,0,483,0,0,4144
97933,0,0,-1,-1,-1,0,483,0,0,4145
97934,0,0,0,0,0,0,12883,0,0,5507
97935,0,0,-1,-1,-1,0,483,0,0,5131
97936,0,0,-1,-1,-1,0,483,0,0,5132
97937,1,0,-1,0,120000,1153,6263,0,0,5511
97938,0,0,-1,-1,-1,0,483,0,0,5721
97939,0,0,-1,-1,-1,0,483,0,0,5722
97940,0,0,-1,-1,-1,0,4954,0,0,4702
97941,0,0,-1,-1,-1,0,4141,0,0,4472
97942,0,0,-1,-1,-1,0,483,0,0,5145
97943,0,0,-1,-1,-1,0,483,0,0,5146
97944,0,0,-1,-1,-1,0,483,0,0,5147
97945,0,0,0,-1,-1,0,3366,0,0,5521
97946,0,2,0,-1,-1,0,16400,0,0,4449
97947,0,0,0,-1,-1,0,265,0,0,5417
97948,0,0,-1,-1,-1,0,4978,0,0,4762
97949,0,0,0,0,180000,1148,128,0,0,5522
97951,0,0,-1,-1,-1,0,483,0,0,4274
97952,0,0,-1,-1,-1,0,483,0,0,4275
97953,0,0,-1,-1,-1,0,483,0,0,4276
97954,0,0,-1,-1,-1,0,483,0,0,4279
97955,0,0,-1,-1,-1,0,483,0,0,5155
97956,0,0,-1,0,1000,11,5005,0,0,5477
97957,0,0,-1,0,1000,11,435,0,0,5478
97958,0,0,-1,-1,-1,0,483,0,0,5483
97959,0,0,0,-1,-1,0,6509,0,0,5384
97960,0,0,-1,-1,-1,0,483,0,0,5149
97961,0,0,-1,-1,-1,0,483,0,0,5150
97962,0,0,-1,-1,-1,0,483,0,0,5152
97963,0,0,-1,-1,-1,0,483,0,0,4148
97964,0,0,0,300000,0,0,9163,0,0,4262
97965,0,0,-1,-1,-1,0,483,0,0,5488
97966,0,0,-1,-1,-1,0,4975,0,0,4956
97967,0,0,-1,-1,-1,0,483,0,0,4271
97968,0,0,0,-1,-1,0,5,0,0,5418
97969,0,0,-1,-1,-1,0,483,0,0,5489
97970,0,0,-1,-1,-1,0,20707,0,0,5232
97971,0,0,-1,0,1000,59,1133,0,0,4791
97972,0,0,-1,1000,-1,0,8117,0,0,4425
97973,0,0,-1,1000,-1,0,8120,0,0,4426
97974,0,0,-1,0,1000,11,5006,0,0,5479
97975,0,0,-1,-1,-1,0,483,0,0,6377
97976,0,0,5,300000,0,0,14253,0,0,4444
97977,0,2,0,-1,-1,0,13518,0,0,4446
97978,0,0,-1,-1,-1,0,483,0,0,4269
97979,0,1,0,-1,-1,0,4152,0,0,4491
97980,0,0,-1,-1,-1,0,4945,0,0,4639
97981,0,0,0,-1,-1,0,4982,0,0,4640
97982,0,0,-1,-1,-1,0,483,0,0,5680
97983,0,0,-1,-1,-1,0,483,0,0,4149
97984,0,0,-1,-1,-1,0,483,0,0,4150
97985,0,0,0,-1,-1,0,7023,0,0,5937
97986,0,0,-1,-1,-1,0,483,0,0,6391
97987,0,0,-1,-1,-1,0,483,0,0,4272
97988,0,0,-1,-1,-1,0,483,0,0,4273
97989,0,0,-1,0,0,0,483,0,0,5148
97990,0,0,-1,0,60000,24,8312,0,0,4941
97991,0,0,-1,-1,-1,0,483,0,0,5159
97992,0,0,-1,-1,-1,0,483,0,0,5160
97993,0,0,-1,0,0,0,483,0,0,5696
97994,0,0,0,60000,-1,0,6405,0,0,5462
97995,0,0,-1,0,1000,11,434,0,0,5095
97996,0,0,-1,-1,-1,0,16375,0,0,4945
97997,0,0,-1,0,1000,11,5006,0,0,5480
97998,0,0,-1,0,1000,59,5021,0,0,4953
98000,0,0,0,1800000,-1,0,9774,0,0,4328
98002,0,0,-1,-1,-1,0,483,0,0,8801
98003,0,0,-1,-1,-1,0,483,0,0,8803
98007,0,0,-1,0,1000,59,1137,0,0,8766
98008,0,0,-1,-1,-1,0,483,0,0,8767
98009,0,0,-1,-1,-1,0,483,0,0,8771
98010,0,0,-1,-1,-1,0,483,0,0,8772
98011,0,0,0,180000,0,0,8344,0,0,7506
98012,0,0,-1,-1,-1,0,483,0,0,8879
98013,0,0,-1,-1,-1,0,483,0,0,8880
98015,0,0,-1,-1,-1,0,8900,0,0,6638
98016,0,2,0,-1,-1,0,8191,0,0,6622
98017,0,0,-1,1000,-1,0,11544,0,0,9315
98018,0,0,-1,1000,-1,0,11543,0,0,9317
98019,0,0,-1,-1,-1,0,483,0,0,8744
98020,0,0,-1,-1,-1,0,483,0,0,8745
98021,0,1,0,-1,-1,0,7619,0,0,7747
98022,0,0,-1,-1,-1,0,483,0,0,7983
98023,0,0,-1,-1,-1,0,483,0,0,8797
98024,0,2,0,0,0,0,18197,0,0,6472
98025,0,0,-1,1000,1000,11,8213,0,0,6657
98026,0,0,-1,-1,-1,0,6610,0,0,5621
98027,0,0,-1,-1,-1,0,483,0,0,6476
98028,0,0,0,180000,0,0,8913,0,0,7297
98029,0,0,-1,-1,-1,0,483,0,0,8884
98030,0,0,-1,-1,-1,0,483,0,0,8386
98031,0,0,-1,-1,-1,0,483,0,0,8895
98032,0,0,-1,-1,-1,0,9052,0,0,7269
98033,0,0,-1,-1,-1,0,483,0,0,6623
98037,0,0,0,-1,-1,0,9976,0,0,7970
98039,0,0,-1,-1,-1,0,483,0,0,8773
98040,0,0,-1,-1,-1,0,483,0,0,7979
98041,0,0,-1,-1,-1,0,483,0,0,7980
98042,0,0,0,1000,-1,0,8283,0,0,6684
98043,0,0,-1,-1,-1,0,483,0,0,6988
98044,0,0,-1,-1,-1,0,55884,0,0,8500
98045,0,0,-1,0,60000,24,5100,0,0,5013
98046,0,0,-1,-1,-1,0,8593,0,0,6866
98047,0,0,-1,1000,-1,0,6668,0,0,9318
98048,0,0,-1,-1,-1,0,483,0,0,8778
98049,0,0,-1,-1,-1,0,483,0,0,8886
98050,0,0,-1,-1,-1,0,483,0,0,8887
98051,0,0,-1,-1,-1,0,483,0,0,8888
98052,0,0,-1,-1,-1,0,483,0,0,7976
98053,0,0,-1,0,1000,11,435,0,0,8365
98054,0,0,-1,-1,-1,0,10723,0,0,8095
98055,0,0,-1,-1,-1,0,483,0,0,7981
98056,0,0,-1,-1,-1,0,483,0,0,5771
98057,0,0,-1,0,1000,11,1129,0,0,8075
98058,0,0,-1,0,1000,11,1131,0,0,8076
98059,0,0,0,1800000,1800000,1051,8342,0,0,7148
98060,0,2,0,-1,-1,0,13526,0,0,6909
98061,0,0,-1,-1,-1,0,483,0,0,9297
98062,0,0,10,-1,-1,0,10113,0,0,8051
98063,0,1,0,0,0,38,8299,0,0,6706
98064,0,0,-1,-1,-1,0,8089,0,0,6533
98066,0,0,-1,0,1000,11,1127,0,0,8364
98067,0,0,-1,-1,-1,0,483,0,0,9219
98068,0,0,-1,-1,-1,0,483,0,0,9220
98069,0,0,-1,-1,-1,0,483,0,0,7450
98070,0,0,-1,-1,-1,0,483,0,0,8821
98071,0,0,-1,-1,-1,0,483,0,0,8883
98073,0,0,-1,-1,-1,0,483,0,0,6892
98074,0,0,-1,60000,0,150,7932,0,0,6452
98075,0,0,-1,-1,-1,0,483,0,0,8779
98076,0,0,-1,-1,-1,0,483,0,0,9303
98077,0,0,-1,-1,-1,0,483,0,0,8835
98078,0,0,0,1200000,300000,1203,9175,0,0,7391
98079,0,0,-1,-1,-1,0,483,0,0,8837
98080,0,0,0,-1,-1,0,7914,0,0,6436
98081,0,1,0,10000,-1,0,9160,0,0,7375
98082,0,0,-1,0,3000,79,16589,0,0,8529
98083,0,0,-1,0,1000,11,1127,0,0,8543
98084,0,2,0,-1,-1,0,18204,0,0,7730
98085,0,0,-1,-1,-1,0,483,0,0,6272
98086,0,0,-1,-1,-1,0,483,0,0,6273
98087,0,0,-1,-1,-1,0,483,0,0,8882
98088,0,0,10,8000,-1,0,9082,0,0,7247
98089,0,0,-1,-1,-1,0,483,0,0,9218
98090,0,0,-1,0,1000,150,10838,0,0,8544
98091,0,0,-1,0,1000,150,10839,0,0,8545
98092,0,0,-1,-1,-1,0,483,0,0,6221
98093,0,0,-1,0,60000,24,8331,0,0,6714
98094,0,0,-1,-1,-1,0,483,0,0,6716
98095,0,0,-1,-1,-1,0,483,0,0,7085
98096,0,0,0,180000,-1,0,8712,0,0,6999
98097,0,0,-1,-1,-1,0,483,0,0,6475
98098,0,0,-1,-1,-1,0,483,0,0,8816
98099,0,0,-1,-1,-1,0,483,0,0,8817
98100,0,0,-1,0,1000,11,1129,0,0,6887
98101,0,0,-1,0,1000,11,5004,0,0,6888
98102,0,0,-1,-1,-1,0,483,0,0,7982
98103,0,0,-1,-1,-1,0,10772,0,0,8493
98104,0,0,-1,-1,-1,0,483,0,0,8398
98105,0,0,-1,-1,-1,0,483,0,0,6648
98106,0,0,-1,-1,-1,0,483,0,0,6649
98107,0,0,-1,-1,-1,0,8917,0,0,7208
98108,0,2,0,-1,-1,0,8348,0,0,6660
98109,0,0,-1,-1,-1,0,483,0,0,6661
98110,0,0,-1,-1,-1,0,483,0,0,7087
98111,0,0,-1,-1,-1,0,483,0,0,7088
98112,0,0,-1,-1,-1,0,483,0,0,7090
98113,0,2,0,-1,-1,0,9800,0,0,7960
98114,0,0,-1,-1,-1,0,8087,0,0,6529
98115,0,1,0,-1,-1,0,29636,0,0,6469
98116,0,0,-1,-1,-1,0,55884,0,0,8495
98117,0,0,-1,-1,-1,0,55884,0,0,8497
98118,0,0,-1,-1,-1,0,55884,0,0,8499
98120,0,0,-1,1000,-1,0,9900,0,0,7964
98121,0,0,-1,0,1000,150,7926,0,0,6450
98122,0,0,-1,-1,3000,330,55884,0,0,8588
98123,0,0,-1,-1,3000,330,55884,0,0,8589
98124,0,0,-1,-1,3000,330,55884,0,0,8590
98125,0,0,-1,-1,-1,0,483,0,0,8878
98126,0,0,0,180000,-1,0,8712,0,0,6931
98127,0,1,0,0,0,38,8299,0,0,6698
98128,0,0,-1,0,1000,150,7927,0,0,6451
98129,0,0,-1,-1,-1,0,483,0,0,6275
98131,0,0,-1,-1,-1,0,483,0,0,6710
98132,0,0,-1,-1,3000,330,55884,0,0,8591
98133,0,0,-1,-1,3000,330,55884,0,0,8592
98134,0,0,-1,0,1000,11,434,0,0,6890
98135,0,0,-1,0,3000,79,8212,0,0,6662
98136,0,0,-1,-1,-1,0,483,0,0,6663
98137,0,0,-1,-1,-1,0,483,0,0,6650
98138,0,0,-1,-1,-1,0,483,0,0,8389
98139,0,0,-1,-1,-1,0,483,0,0,8390
98141,0,0,-1,-1,-1,0,483,0,0,6621
98142,0,0,-1,-1,-1,0,483,0,0,7091
98143,0,0,-1,-1,-1,0,7364,0,0,6183
98144,0,0,-1,-1,-1,0,483,0,0,6672
98145,0,0,0,60000,-1,0,9712,0,0,7866
98146,0,0,0,180000,0,0,9224,0,0,6626
98147,0,0,-1,-1,-1,0,483,0,0,8788
98148,0,0,-1,-1,-1,0,8121,0,0,6619
98149,0,0,-1,0,1000,11,433,0,0,6289
98150,0,0,-1,0,1000,11,433,0,0,6290
98151,0,0,-1,-1,-1,0,483,0,0,6274
98152,0,0,-1,0,1000,11,5007,0,0,6038
98153,0,0,-1,0,60000,4,7254,0,0,6052
98154,0,0,-1,0,1000,11,434,0,0,6308
98155,0,0,-1,-1,-1,0,483,0,0,5672
98156,0,0,-1,-1,-1,0,483,0,0,8796
98157,0,0,0,180000,-1,0,8712,0,0,6997
98158,0,0,0,3600000,600000,0,10618,0,0,8367
98159,0,0,-1,-1,-1,0,483,0,0,6735
98160,0,1,0,-1,-1,0,9134,0,0,7349
98161,0,0,-1,-1,-1,0,483,0,0,8815
98163,0,0,0,10000,-1,0,9172,0,0,7388
98164,0,0,-1,0,1000,11,435,0,0,5845
98165,0,0,-1,0,60000,4,11903,0,0,6149
98166,0,0,-1,0,1000,11,433,0,0,6317
98167,0,0,-1,-1,-1,0,483,0,0,6133
98168,0,0,-1,-1,-1,0,8532,0,0,6811
98172,0,0,-1,1000,-1,0,6805,0,0,5868
98173,0,0,-1,-1,-1,0,483,0,0,5772
